Facility_name,Pop_served,State,Health,Contaminant,Result_value,State_MCL
OK3007306,2400,OK,Y,2456,0.078,0.06
OK2007709,1226,OK,Y,1038,12,10
OK1021603,1422,OK,Y,2950,0.1,0.08
OK3003304,205,OK,Y,2950,0.085,0.08
OK3004040,1800,OK,Y,2950,0.087,0.08
OK3005602,1913,OK,Y,2950,0.089,0.08
OK3006039,1227,OK,Y,2950,0.115,0.08
OH7700411,29550,OH,Y,2456,0.064,0.06
OH7700411,29550,OH,Y,2950,0.089,0.08
OK1011201,2100,OK,Y,2456,0.077,0.06
OK3001920,575,OK,Y,2950,0.082,0.08
OK3004109,265,OK,Y,2950,0.083,0.08
OK3005610,1440,OK,Y,2950,0.107,0.08
OK3005611,8370,OK,Y,2950,0.157,0.08
OK3006105,790,OK,Y,2950,0.135,0.08
OK1020515,3481,OK,Y,2456,0.257,0.06
OK1020705,2811,OK,Y,100,2.6,1
OK2005904,400,OK,Y,3000,48,1
OK1010401,2988,OK,Y,2950,0.208,0.08
OK1010401,2988,OK,Y,2456,0.101,0.06
OK1010401,2988,OK,Y,2950,0.183,0.08
OK2001475,22,OK,Y,4006,39,30
VT0005094,72,VT,Y,4000,17,15
VT0005001,3800,VT,Y,2950,97,80
VA5031175,1500,VA,Y,2950,0.082,0.08
VA5143214,210,VA,Y,2950,0.082,0.08
TX2060003,850,TX,Y,4000,22,15
TX2030006,42,TX,Y,2950,0.188,0.08
UTAH27021,32000,UT,Y,2456,0.138,0.06
UTAH29027,26,UT,Y,3000,42,1
VT0005471,100,VT,Y,2456,0.081,0.06
PA7360908,100,PA,Y,3000,13.2,10
TX1840034,558,TX,Y,4000,22,15
TX1840034,558,TX,Y,4000,20,15
TX1840171,90,TX,Y,4010,9,5
TX1860029,800,TX,Y,4000,16,15
TX1870149,268,TX,Y,1005,0.038,0.01
TX2120027,1242,TX,Y,2950,0.106,0.08
TX2170001,998,TX,Y,2950,0.124,0.08
OK3005913,415,OK,Y,2950,0.083,0.08
VT0005018,105,VT,Y,2456,0.072,0.06
TX2030010,109,TX,Y,2950,0.13,0.08
TX2100019,2290,TX,Y,2456,0.076,0.06
TX1730003,50,TX,Y,1040,18,10
VA1155055,100,VA,Y,2950,0.098,0.08
TX1020047,402,TX,Y,2950,0.082,0.08
TX1840130,465,TX,Y,4010,6,5
TX1840130,465,TX,Y,4010,6,5
TX1910004,250,TX,Y,4000,16,15
TX2040024,2257,TX,Y,1005,0.013,0.01
TX2040024,2257,TX,Y,1005,0.012,0.01
VA5143690,40,VA,Y,4010,6.4,5
VA5141521,60,VA,Y,3000,44,10
VT0005137,87,VT,Y,2950,0.173,0.06
TX1770001,1388,TX,Y,1040,15,10
VA3595250,5600,VA,Y,2950,0.081,0.08
TX1840024,177,TX,Y,4000,17,15
TX2090002,270,TX,Y,2950,0.098,0.08
TX1820005,696,TX,Y,2950,0.085,0.08
TX1820005,696,TX,Y,2950,0.274,0.08
VA5067045,435,VA,Y,3000,31,10
TX2030006,42,TX,Y,2456,105.8,60
TX2040054,73,TX,Y,4000,20,15
TX1520005,3600,TX,Y,1025,5.1,4
TX1520005,3600,TX,Y,1025,4.9,4
TX1090017,1590,TX,Y,1005,0.011,0.01
TX1370007,729,TX,Y,4006,74,30
TX1520005,3600,TX,Y,1025,4.7,4
TX0850014,286,TX,Y,2950,0.159,0.08
TX0850016,75,TX,Y,1040,13,10
TX1500011,120,TX,Y,4010,47,5
TX1100010,474,TX,Y,1005,0.016,0.01
TX1330133,93,TX,Y,4010,6,5
TX1330133,93,TX,Y,4010,6,5
TX1520064,72,TX,Y,1025,5.8,4
TX1520064,72,TX,Y,1025,5.6,4
TX0670015,220,TX,Y,2950,0.113,0.08
TX0710066,141,TX,Y,1005,0.013,0.01
TX0710067,224,TX,Y,1005,0.011,0.01
TX0720027,102,TX,Y,4000,19,15
TX0720027,102,TX,Y,4000,20,15
TX0720027,102,TX,Y,4000,16,15
TX2270102,435,TX,Y,2950,0.084,0.08
TX0930049,1830,TX,Y,4010,6,5
TX1320006,108,TX,Y,4006,38,30
TX1410002,2976,TX,Y,2950,0.123,0.08
TX1150005,1800,TX,Y,1005,0.016,0.01
TX2350006,822,TX,Y,1005,0.015,0.01
TX2400001,259113,TX,Y,2950,0.086,0.08
TX0760013,328,TX,Y,1041,1.5,1
TX0830001,2417,TX,Y,1025,4.8,4
TX2520008,694,TX,Y,2950,0.092,0.08
TX1100011,200,TX,Y,1025,4.2,4
TX0780014,120,TX,Y,2950,0.137,0.08
VT0020418,50,VT,Y,1005,0.012,0.01
TX1260006,3716,TX,Y,2456,0.118,0.06
TX1520067,125,TX,Y,1025,4.6,4
TX1520067,125,TX,Y,1025,4.6,4
TX1520067,125,TX,Y,1025,5,4
TX2390001,15716,TX,Y,1009,1.2,1
TX2490016,3354,TX,Y,2456,0.124,0.06
TX2490017,1450,TX,Y,2456,0.061,0.06
TX0830012,8917,TX,Y,1025,4.4,4
TX0680051,108,TX,Y,1040,15,10
TX0730002,7413,TX,Y,2950,0.105,0.08
TX0830018,53,TX,Y,1040,16,10
TX0940015,16488,TX,Y,2456,0.067,0.06
TX0660001,1362,TX,Y,1005,0.038,0.01
TX0680013,126,TX,Y,1040,14,10
VT0021207,68,VT,Y,4010,7,5
TX1520005,3600,TX,Y,1005,0.013,0.01
TX1520005,3600,TX,Y,1005,0.013,0.01
TX2210005,780,TX,Y,2456,0.067,0.06
TX0830011,300,TX,Y,1025,5,4
TX1250030,1890,TX,Y,4006,40,30
TX0580025,264,TX,Y,1040,14,10
TX2330011,150,TX,Y,4000,22,15
TX0910035,1617,TX,Y,2950,0.122,0.08
TX0730004,5013,TX,Y,1005,0.023,0.01
TX0830031,37,TX,Y,1005,0.014,0.01
TX2280006,627,TX,Y,2950,0.081,0.08
TX1500048,180,TX,Y,1040,11,10
TX1500049,190,TX,Y,1040,12,10
TX1270007,346,TX,Y,2950,0.156,0.08
TX2400003,350,TX,Y,1005,0.078,0.01
TX1520062,204,TX,Y,1025,4.4,4
TX1520062,204,TX,Y,1005,0.011,0.01
TX1070004,1482,TX,Y,2456,0.067,0.06
TX0850002,189,TX,Y,1025,4.6,4
TX0850002,189,TX,Y,1025,4.6,4
TX0520003,25,TX,Y,1005,0.019,0.01
TX0750002,2430,TX,Y,1005,0.011,0.01
TX2510002,1481,TX,Y,1005,0.013,0.01
TX2510002,1481,TX,Y,1005,0.013,0.01
TX0930034,1597,TX,Y,1005,0.018,0.01
TX0730004,5013,TX,Y,1005,0.029,0.01
TX0730004,5013,TX,Y,1005,0.024,0.01
TX1520036,8,TX,Y,1025,5,4
TX1100030,273,TX,Y,1005,0.014,0.01
TX1100030,273,TX,Y,1005,0.015,0.01
TX2440005,178,TX,Y,1040,15,10
TX2280034,59,TX,Y,2950,0.091,0.08
TX0670030,273,TX,Y,2456,0.08,0.06
WV3300702,1392,WV,Y,2456,64,60
WI1130488,75,WI,Y,1040,10.8,10.5
UTAH11009,95,UT,Y,3000,5,1
WA53SP280,213,WA,Y,100,2.18,1
TX1380003,1300,TX,Y,2950,0.111,0.08
TX1520005,3600,TX,Y,1025,5.1,4
TX1520064,72,TX,Y,4006,100,30
TX1520064,72,TX,Y,1025,6.5,4
TX0660001,1362,TX,Y,1005,0.041,0.01
TX0660001,1362,TX,Y,1005,0.036,0.01
TX0580013,315,TX,Y,1040,12,10
TX0580013,315,TX,Y,1005,0.022,0.01
WV3302013,912,WV,Y,2456,65,60
OH3901612,65,OH,Y,2950,0.091,0.08
OH4566012,36,OH,Y,1005,0.014,0.01
NY3530052,50,NY,Y,2950,83,80
WY5600110,52,WY,Y,4000,19,15
CO0235185,320,CO,Y,4010,7,6
WV3305001,1480,WV,Y,2950,84.7,80
CO0160450,135,CO,Y,1025,4.625,4
63006122,290,6,Y,2456,0.097,0.06
83090041,2400,8,Y,2950,0.117,0.08
WV3302836,32,WV,Y,3000,0.5,0.1
OH1503012,100,OH,Y,3000,12,1
OH2000111,16494,OH,Y,2950,0.086,0.08
WV9947043,1189,WV,Y,2456,109,60
WV9947043,1189,WV,Y,2456,97,60
WV9947043,1189,WV,Y,2456,77,60
WV3303029,6324,WV,Y,2456,66,60
WV3303808,1867,WV,Y,2950,84,80
CT0700011,750,CT,Y,4006,60,30
CT0700011,750,CT,Y,4006,64,30
CO0123500,50,CO,Y,4006,31,30
CA5403053,140,CA,Y,1040,64,45
CA5403054,33,CA,Y,1005,0.073,0.01
CO0131600,85,CO,Y,1040,10.7,10
CO0145690,607,CO,Y,4000,18,15
CO0145690,607,CO,Y,4010,21.5,5
CO0145750,270,CO,Y,4000,26,15
CO0162302,182,CO,Y,1040,12,10
CT0105033,68,CT,Y,4000,36,15
CT0791253,44,CT,Y,2039,0.03,0.006
CA5401006,76,CA,Y,1040,46,45
CA5403106,102,CA,Y,1040,75,45
CA5401082,110,CA,Y,1040,15.2,10
CA5403215,30,CA,Y,1040,20,10
CA5402013,200,CA,Y,1039,11,0.006
CA5410006,14415,CA,Y,2931,3.9e-4,2e-4
CA5410006,14415,CA,Y,2950,0.119,0.08
CA5410006,14415,CA,Y,2456,0.0765,0.06
CA5500089,120,CA,Y,4109,74,15
CA5402030,100,CA,Y,1040,81,45
CO0126715,100,CO,Y,2950,0.152,0.08
CO0118035,238,CO,Y,4010,5.9,5
CO0118085,165,CO,Y,1025,4.6,4
CO0118085,165,CO,Y,1025,4.7,4
CO0118665,118,CO,Y,2950,0.136,0.08
CO0144032,17,CO,Y,4006,39.6,30
CO0134200,1200,CO,Y,2950,82.4,80
CO0138518,19,CO,Y,1040,11,10
NY3512264,1500,NY,Y,1017,350,250
CT0181031,36,CT,Y,4010,9,5
CA5603117,200,CA,Y,2950,0.0994,0.08
105300012,1800,10,Y,2950,0.082,0.08
104101102,350,10,Y,1005,0.03,0.01
CA5410009,2709,CA,Y,1005,0.0195,0.01
CA5410009,2709,CA,Y,1005,0.019,0.01
CA5402043,30,CA,Y,1040,13.5,10
CA5402046,157,CA,Y,1040,47.4,45
CA5410009,2709,CA,Y,1005,0.019,0.01
CA5402048,99,CA,Y,4006,36.5,20
CO0150800,1500,CO,Y,4000,16,15
CO0150800,1500,CO,Y,4000,25,15
CO0150800,1500,CO,Y,4010,11.6,5
CO0150800,1500,CO,Y,4010,12,5
CO0151200,2175,CO,Y,1008,0.87,0.8
CO0145180,75,CO,Y,4010,20.45,5
CO0138738,91,CO,Y,1025,4.1,4
CT0181441,60,CT,Y,4010,7,5
CT0180221,132,CT,Y,4010,32,5
CT0187021,237,CT,Y,4006,64,30
CT0180221,132,CT,Y,4010,31,5
CT0180071,912,CT,Y,4006,43,30
CO0130045,155,CO,Y,4010,6,5
CO0123500,50,CO,Y,4006,30.75,30
CA4900568,61,CA,Y,1040,15,10
CA4000750,55,CA,Y,1005,0.98,0.01
CA4000774,100,CA,Y,1005,0.013,0.01
CA5400651,92,CA,Y,1040,75,45
CA5400651,92,CA,Y,1040,12.6,10
CA5400660,87,CA,Y,1040,67,45
CA5400665,1287,CA,Y,1040,46,45
CA5000273,110,CA,Y,1005,0.014,0.01
CA5000273,110,CA,Y,1005,0.013,0.01
CA5000465,75,CA,Y,1005,0.017,0.01
CA5000484,45,CA,Y,1005,0.012,0.01
CA5200550,125,CA,Y,1005,20,0.01
CA1000207,56,CA,Y,4006,35.7,20
KS2016308,380,KS,Y,1040,11,10
IN5284007,1094,IN,Y,3000,13,10
IN5288003,260,IN,Y,3000,75,10
IN5288005,8200,IN,Y,2456,0.084,0.06
KS2007708,110,KS,Y,1040,12,10
KS2007708,110,KS,Y,1040,11,10
KS2013312,464,KS,Y,2456,162.5,60
KS2004903,302,KS,Y,2456,0.174,0.06
KS2006303,70,KS,Y,2950,0.107,0.08
IL0390100,200,IL,Y,1005,0.019,0.01
KY0980350,9638,KY,Y,2950,0.113,0.08
LA1097018,2574,LA,Y,2950,83,80
LA1097018,2574,LA,Y,2950,87,80
KS2001517,137,KS,Y,2456,0.071,0.06
KS2003903,1725,KS,Y,4006,40,30
KS2010504,148,KS,Y,1045,0.07,0.05
KS2010504,148,KS,Y,1040,14,10
IN2860009,226,IN,Y,1040,11.6,10
IN5216005,1600,IN,Y,2950,88,80
KS2001704,52,KS,Y,2950,0.103,0.08
LA1039002,1131,LA,Y,2950,164,80
IL0735280,100,IL,Y,1005,0.021,0.01
KS2012520,294,KS,Y,2456,0.14,0.06
MA2140010,40,MA,Y,1040,15,10
ID7220047,400,ID,Y,1005,0.011,0.01
IL0390350,450,IL,Y,1005,0.012,0.01
IN2790021,100,IN,Y,1005,0.012,0.01
IN5240008,6500,IN,Y,2456,76.1,60
KS2005709,217,KS,Y,1040,13,10
IN5252013,250,IN,Y,1005,0.013,0.01
IN2380801,35,IN,Y,1005,0.013,0.01
IN2750002,188,IN,Y,1005,0.013,0.01
ID7300042,3122,ID,Y,2950,0.091,0.08
IL0195925,90,IL,Y,1005,0.013,0.01
ID7220004,1129,ID,Y,1040,12,10
KS2007301,629,KS,Y,2456,0.074,0.06
KS2015905,256,KS,Y,4010,7,5
KS2005907,821,KS,Y,2950,0.082,0.08
IN5279026,360,IN,Y,1005,0.0105,0.01
IN5253015,870,IN,Y,2456,61.6,60
IL0730300,2108,IL,Y,4010,6,5
CA5700514,69,CA,Y,1005,0.0126,0.01
CA5700514,69,CA,Y,1005,0.01085,0.01
CA5410033,1500,CA,Y,1005,0.0115,0.01
CA5410503,2940,CA,Y,2456,0.09,0.06
KS2018302,439,KS,Y,1005,59.7,10
KS2019116,476,KS,Y,1005,0.012,0.01
IN5287007,4158,IN,Y,2456,62.4,60
IN5288002,8458,IN,Y,2456,114.4,60
KS2006106,1585,KS,Y,2950,0.082,0.08
KS2008902,398,KS,Y,2950,0.103,0.08
KS2009905,1035,KS,Y,2456,0.15,0.06
KS2011509,1109,KS,Y,2456,0.064,0.06
IN5257022,66,IN,Y,1005,0.0121,0.01
IL0110100,600,IL,Y,4010,8,5
MA2080003,75,MA,Y,1005,0.014,0.01
KY0100944,13044,KY,Y,2456,0.068,0.06
KY0360272,1167,KY,Y,2456,0.079,0.06
KY0690089,1488,KY,Y,2950,0.085,0.08
LA1127015,660,LA,Y,2950,171,80
KY0960126,3861,KY,Y,2456,0.065,0.06
GA2090003,2258,GA,Y,4000,81.5,15
KY0900312,1357,KY,Y,2456,0.069,0.06
LA1003010,3294,LA,Y,2950,85,80
ID3140130,57,ID,Y,1005,0.021,0.01
LA1043004,302,LA,Y,2456,206,60
LA1069008,499,LA,Y,2950,104,80
LA1081012,2205,LA,Y,2950,146,80
LA1081012,2205,LA,Y,2456,164,60
LA1099024,90,LA,Y,1005,0.017,0.01
LA1073025,60,LA,Y,2950,118,80
LA1073028,336,LA,Y,2950,83,80
LA1111004,216,LA,Y,2456,0.094,0.06
LA1111008,2310,LA,Y,2950,257,80
KY0920181,3119,KY,Y,2456,0.074,0.06
LA1013023,183,LA,Y,2456,0.063,0.06
LA1059010,792,LA,Y,2950,117,80
LA1059010,792,LA,Y,2950,174,80
LA1073046,7577,LA,Y,2950,161,80
ID3140005,110,ID,Y,1005,0.016,0.01
LA2063033,400,LA,Y,2456,69,60
KY0672553,100,KY,Y,2950,0.081,0.08
KY0310114,29872,KY,Y,2456,0.069,0.06
KY0440167,15497,KY,Y,2456,0.078,0.06
IN2290019,65,IN,Y,1005,0.024,0.01
MA2147008,120,MA,Y,1005,0.015,0.01
LA1031005,1140,LA,Y,2950,93,80
LA1031005,1140,LA,Y,2950,100,80
LA1091002,480,LA,Y,3000,7,1
LA1091005,280,LA,Y,3000,5,1
LA1111020,1245,LA,Y,2950,0.16,0.08
LA1005045,1869,LA,Y,2456,64,60
LA1031008,1555,LA,Y,2950,0.108,0.08
LA1085036,6141,LA,Y,2950,105,80
LA1023001,972,LA,Y,2950,115,80
LA1107002,912,LA,Y,3000,40,10
LA1107002,912,LA,Y,2950,83,80
LA1085043,1722,LA,Y,2950,97,80
LA1085043,1722,LA,Y,2950,0.093,0.08
LA1111010,1635,LA,Y,2950,120,80
LA1111010,1635,LA,Y,2950,209,80
LA1111011,1146,LA,Y,2950,104,80
KY1010297,814,KY,Y,2456,0.068,0.06
LA1029005,4193,LA,Y,2950,84.67,80
LA1029005,4193,LA,Y,2950,96,80
LA1073058,1686,LA,Y,2950,116,80
KY0570214,6831,KY,Y,2950,0.094,0.08
KY0570214,6831,KY,Y,2456,0.063,0.06
MA2054043,50,MA,Y,4010,7,5
KY0110664,1550,KY,Y,2456,0.091,0.06
KY0260266,5332,KY,Y,2456,0.067,0.06
KY0670213,2609,KY,Y,2456,0.064,0.06
KY0290271,7099,KY,Y,2950,0.094,0.08
KY0410662,3139,KY,Y,2950,0.098,0.08
KY0450132,9649,KY,Y,2950,0.081,0.08
KY0540138,3725,KY,Y,2950,0.096,0.08
MA2139008,80,MA,Y,4000,19,15
LA1049028,324,LA,Y,2950,105,80
LA1093005,9392,LA,Y,2950,85,80
LA1111022,426,LA,Y,2950,204,80
LA1111022,426,LA,Y,2950,195,80
LA1127023,840,LA,Y,2950,424,80
LA1085046,2328,LA,Y,2950,101,80
LA1017033,405,LA,Y,2950,90,80
LA1023012,1376,LA,Y,2950,101,80
LA1073003,2160,LA,Y,2950,124,80
LA1073003,2160,LA,Y,2950,375,80
LA1111014,753,LA,Y,2950,0.151,0.08
KY1130434,1496,KY,Y,2950,0.108,0.08
KY0540977,4702,KY,Y,2950,0.087,0.08
KY0100944,13044,KY,Y,2950,0.087,0.08
LA1049031,288,LA,Y,2456,120,60
AK2120216,470,AK,Y,2950,0.133,0.08
AK2120216,470,AK,Y,2456,0.16,0.06
AZ0407720,25,AZ,Y,1005,0.038,0.01
AZ0408322,10,AZ,Y,1025,1.5,1.4
AZ0414363,888,AZ,Y,1005,0.025,0.01
MO2010271,2800,MO,Y,2950,89.3,80
AZ0413025,10895,AZ,Y,1005,0.013,0.01
AZ0411087,450,AZ,Y,1005,0.02,0.01
AZ0414442,350,AZ,Y,1005,0.019,0.01
AZ0409040,208,AZ,Y,1045,1.025,0.05
AZ0411185,100,AZ,Y,1040,28,10
AZ0411185,100,AZ,Y,1040,30,10
AZ0411056,5436,AZ,Y,3000,20,10
AZ0407144,450,AZ,Y,1040,14,10
AZ0407286,100,AZ,Y,1040,13,10
AZ0413351,100,AZ,Y,1005,0.013,0.01
AZ0413316,25,AZ,Y,1040,12,10
AZ0407072,85,AZ,Y,1005,0.013,0.01
AZ0414018,200,AZ,Y,1005,0.022,0.01
AZ0408149,90,AZ,Y,1005,0.011,0.01
AZ0410118,400,AZ,Y,1005,0.013,0.01
AZ0411301,56,AZ,Y,1040,11,10
AZ0413038,125,AZ,Y,1005,0.025,0.01
AZ0411100,1600,AZ,Y,1005,0.012,0.01
AZ0411030,9700,AZ,Y,1040,10.5,10
AZ0413106,4820,AZ,Y,1005,0.011,0.01
AZ0407078,15309,AZ,Y,2456,0.099,0.06
AZ0414055,220,AZ,Y,2950,0.089,0.08
MO4010656,17266,MO,Y,2950,95,80
MO4011123,359,MO,Y,4010,16,5
MO5024444,243,MO,Y,4000,29.33,15
MO5024444,243,MO,Y,4010,9.93,5
MS0140009,215,MS,Y,2950,0.151,0.08
MO1024079,665,MO,Y,2456,61,60
MO1010546,194,MO,Y,2950,94,80
MO4036059,3217,MO,Y,4010,8.05,5
MO5024616,645,MO,Y,4010,6,5
ID1110003,3200,ID,Y,2456,0.066,0.06
MO1024155,3410,MO,Y,2950,90,80
MO1010454,2473,MO,Y,2950,83,80
MO5010449,417,MO,Y,4010,5.87,5
MO1010301,1642,MO,Y,2456,61,60
MO2010533,12101,MO,Y,2950,84,80
MO2010538,2443,MO,Y,2950,122,80
MO4031453,40,MO,Y,4010,8.13,5
KY0450169,12193,KY,Y,2950,0.091,0.08
MT0003986,225,MT,Y,1038,14.4,10
MS0760075,246,MS,Y,2456,76.25,60
MS0110003,1335,MS,Y,2456,0.091,0.06
ME0094693,96,ME,Y,1005,0.013,0.01
ME0005840,90,ME,Y,4010,10,5
ME0095280,37,ME,Y,1005,0.02,0.01
ME0003060,100,ME,Y,1074,0.007,0.006
MD1090003,550,MD,Y,1040,11.3,10
ME0091390,80,ME,Y,2456,0.0745,0.06
MI0040076,140,MI,Y,1040,12.5,10
MD1220021,400,MD,Y,1040,11,10
ME0090730,1173,ME,Y,2456,0.1065,0.06
MI0000470,34932,MI,Y,2950,0.089,0.08
ME0090040,1625,ME,Y,2950,0.0917,0.08
ME0090040,1625,ME,Y,2950,0.08605,0.08
MD0070202,89,MD,Y,4010,5.95,5
MD0200005,726,MD,Y,1005,0.0125,0.01
MD0200006,2650,MD,Y,1005,0.02353,0.01
MD1060079,94,MD,Y,1040,10.55,10
MD0070018,4413,MD,Y,2950,81,80
MD0230006,4100,MD,Y,2950,81,80
MD1030054,3864,MD,Y,1040,11.3,10
MD1061066,200,MD,Y,1040,11.1,10
ME0090480,625,ME,Y,2456,0.105,0.06
MS0630007,356,MS,Y,2950,0.082,0.08
NC0136855,60,NC,Y,1040,11,10
MT0001772,55,MT,Y,1038,10.5,10
NC0201020,2421,NC,Y,2950,0.083,0.08
NC0136025,5500,NC,Y,2950,0.095,0.08
ME0091100,1748,ME,Y,2950,0.10725,0.08
ME0091100,1748,ME,Y,2456,0.22,0.06
ME0091100,1748,ME,Y,2950,0.10875,0.08
MS0600013,182,MS,Y,3000,40,1
MS0600013,182,MS,Y,3000,14,1
MS0620003,2967,MS,Y,2950,0.091,0.08
AR0000681,1284,AR,Y,1025,4.62,4
AR0000681,1284,AR,Y,1025,4.2,4
AK2380214,90,AK,Y,2950,0.187,0.08
AK2380214,90,AK,Y,2950,0.199,0.08
AR0000109,12000,AR,Y,2456,70,60
NC0442015,2955,NC,Y,2950,0.116,0.08
NC0427105,2600,NC,Y,2950,0.16166,0.08
NE3112101,390,NE,Y,4006,67.1,30
NE3112101,390,NE,Y,4006,73.4,30
NE3120372,66,NE,Y,1038,12.1,10
NE3105701,953,NE,Y,1005,0.012,0.01
NE3112303,1497,NE,Y,4006,94,30
OH7003012,95,OH,Y,3000,13,1
NC0276035,1360,NC,Y,2950,0.087,0.08
NC0442025,2271,NC,Y,2950,0.106,0.08
NE3150608,75,NE,Y,1038,11,10
NC0442030,414,NC,Y,2950,0.082,0.08
NC0235010,2543,NC,Y,2950,0.09,0.08
NE3100307,667,NE,Y,1005,0.011,0.01
NE3120543,25,NE,Y,1038,12,10
NE3102304,354,NE,Y,1045,0.06,0.05
NE3114103,760,NE,Y,1045,0.06,0.05
AK2340484,572,AK,Y,2456,0.1,0.06
NE3120820,360,NE,Y,1038,11,10
NC0239107,19216,NC,Y,2456,0.069,0.06
NE3120721,800,NE,Y,1038,14,10
AZ0402033,1674,AZ,Y,1005,0.013,0.01
AK2340484,572,AK,Y,2950,0.146,0.08
NE3108908,100,NE,Y,1038,11,10
NE3120303,2405,NE,Y,2950,0.9,0.08
NE3115313,30000,NE,Y,2950,0.081,0.08
NE3120764,25,NE,Y,1038,10.7,10
NC0229035,7899,NC,Y,2950,0.081,0.08
NE3105306,65,NE,Y,1038,14.4,10
NE3105701,953,NE,Y,4006,40,30
NE3130003,250,NE,Y,1005,0.013,0.01
NE3115702,809,NE,Y,4006,36,30
NE3115705,176,NE,Y,1038,11,10
OR4100579,3285,OR,Y,1005,0.013,0.01
OR4100917,1950,OR,Y,1005,0.015,0.01
OR4101165,40,OR,Y,1005,0.017,0.01
OR4101174,788,OR,Y,2950,0.084,0.08
OR4100151,100,OR,Y,1005,0.014,0.01
OH7400512,1592,OH,Y,2950,0.093,0.08
OK2004104,649,OK,Y,4000,19,15
OR4106155,27,OR,Y,1005,0.013,0.01
OK2003301,318,OK,Y,3000,28,1
OK1020611,731,OK,Y,2950,0.085,0.08
OK1021697,1030,OK,Y,2950,0.082,0.08
OR4105854,40,OR,Y,1005,0.016,0.01
NC4092073,1042,NC,Y,4000,41.3,15
NC4042002,233,NC,Y,2456,0.073,0.06
NC4042003,515,NC,Y,2950,0.085,0.08
OR4100611,245,OR,Y,1005,0.02,0.01
OR4100756,88,OR,Y,1005,0.01313,0.01
OR4100756,88,OR,Y,1005,0.012,0.01
OR4100802,150,OR,Y,2456,0.067,0.06
OR4105592,34,OR,Y,2456,0.086467,0.06
OK3005607,625,OK,Y,2950,0.085,0.08
OK3006101,2300,OK,Y,2950,0.091,0.08
OK2005535,99,OK,Y,3000,2,1
OK3001920,575,OK,Y,2950,0.089,0.08
OK3004109,265,OK,Y,2950,0.124,0.08
OK3004109,265,OK,Y,2456,0.069,0.06
OK3005118,250,OK,Y,2950,0.103,0.08
OK3005608,2357,OK,Y,2950,0.085,0.08
OK3004633,25,OK,Y,2456,0.065,0.06
OK3005728,180,OK,Y,2950,0.105,0.08
OK3000303,1105,OK,Y,2456,0.098,0.06
OK3000303,1105,OK,Y,2950,0.119,0.08
OK3003909,605,OK,Y,2456,0.102,0.06
OK3004906,400,OK,Y,2950,0.099,0.08
OK3006408,719,OK,Y,2456,0.066,0.06
OK2005524,8,OK,Y,1005,0.062,0.01
OK1020302,5000,OK,Y,2950,0.114,0.08
OK1020707,1364,OK,Y,2456,0.112,0.06
OK1020707,1364,OK,Y,2950,0.128,0.08
OK1020707,1364,OK,Y,2456,0.077,0.06
OH7836712,181,OH,Y,1005,0.017,0.01
OK1011305,2551,OK,Y,100,3.8,1
OK1011305,2551,OK,Y,2950,0.101,0.08
OK1011305,2551,OK,Y,2950,0.082,0.08
OH3531411,1300,OH,Y,2950,0.092,0.08
OK1020105,581,OK,Y,2950,0.154,0.08
OK1020508,1451,OK,Y,2456,0.066,0.06
OK2001302,315,OK,Y,1025,1.8,1.6
OK2000206,214,OK,Y,1038,11,10
OK2000608,1258,OK,Y,1038,16,10
OK2000608,1258,OK,Y,1038,15,10
OK2000608,1258,OK,Y,1038,16,10
OK2002401,600,OK,Y,3000,4,1
OK2000908,750,OK,Y,1038,15,10
OK2002002,10833,OK,Y,1005,0.018,0.01
OK2004254,54,OK,Y,1005,0.017,0.01
OK2004254,54,OK,Y,4006,59,30
OK2004254,54,OK,Y,4000,31,15
OH4566012,36,OH,Y,1005,0.012,0.01
PA6610337,50,PA,Y,3000,12,1
OK2002902,1132,OK,Y,1040,13.6,10
OK1020604,280,OK,Y,2950,0.09,0.08
OK1020710,900,OK,Y,2950,0.187,0.08
OK1020723,79408,OK,Y,4006,67,30
RI2980140,66,RI,Y,1040,13.5,10
SC3020001,36314,SC,Y,2456,0.062,0.06
PR0004745,45959,PR,Y,2456,0.079,0.06
PA7671260,25,PA,Y,3000,3,1
SC1920001,24978,SC,Y,2456,0.065,0.06
SC3250012,5680,SC,Y,2456,0.061,0.06
PR0004745,45959,PR,Y,2456,0.078,0.06
PR0004705,10101,PR,Y,2950,0.084,0.08
PR0003373,21987,PR,Y,2950,0.083,0.08
NM3536126,132,NM,Y,4006,31,30
NM3522812,3028,NM,Y,1025,4.7,4
NM3526504,135,NM,Y,2950,0.201,0.08
NM3526504,135,NM,Y,2950,0.092,0.08
NM3526504,135,NM,Y,2456,0.082,0.06
NM3502401,154,NM,Y,1025,22.7,4
NM3504526,153,NM,Y,4010,9,5
NC4019010,1112,NC,Y,2950,0.089,0.08
NY4130338,752,NY,Y,2950,91.58,80
NY3905705,305,NY,Y,2987,22,10
NY3501326,250,NY,Y,1015,11.7,5
OH6202512,88,OH,Y,3000,200,1
OH2600603,562,OH,Y,2950,0.086,0.08
OH2346912,50,OH,Y,1005,0.02,0.01
NY3922505,40,NY,Y,1017,527,250
NY3922510,40,NY,Y,1017,2100,250
NY4404403,350,NY,Y,2950,91,80
NY3907972,300,NY,Y,1017,320,250
TX1011704,1800,TX,Y,1005,0.02,0.01
TX1250030,1890,TX,Y,1005,0.012,0.01
